654,131.928,2.676,4,9.321,2159,2145,2
654.1,132.212,2.836,4,9.529,2159,2145,2
654.2,132.515,3.033,4,9.726,2159,2145,2
654.3,132.839,3.233,4,9.906,2159,2145,2
654.4,133.179,3.407,4,10.068,2159,2145,2
654.5,133.533,3.54,4,10.214,2159,2145,2
654.6,133.896,3.632,4,10.35,2159,2145,2
654.7,134.266,3.695,4,10.483,2159,2145,2
654.8,134.64,3.739,4,10.618,2159,2145,2
654.9,135.017,3.768,4,10.758,2159,2145,2
655,135.395,3.785,4,10.906,2159,2145,2
655.1,135.775,3.796,4,11.061,2159,2145,2
655.2,136.155,3.803,4,11.221,2159,2145,2
655.3,136.536,3.807,4,11.384,2159,2145,2
655.4,136.917,3.81,4,11.549,2159,2145,2
655.5,137.298,3.813,4,11.711,2159,2145,2
655.6,137.68,3.817,4,11.869,2159,2145,2
655.7,138.062,3.824,4,12.018,2159,2145,2
655.8,138.446,3.835,4,12.157,2159,2145,2
655.9,138.831,3.853,4,12.284,2159,2145,2
656,139.219,3.884,4,12.397,2159,2145,2
656.1,139.613,3.935,4,12.496,2159,2145,2
656.2,140.015,4.021,4,12.58,2159,2145,2
656.3,140.431,4.16,4,12.649,2159,2145,2
656.4,140.865,4.343,4,12.703,2159,2145,2
656.5,141.319,4.536,4,12.745,2159,2145,2
656.6,141.789,4.706,4,12.777,2159,2145,2
656.7,142.273,4.838,4,12.802,2159,2145,2
656.8,142.767,4.937,4,12.822,2159,2145,2
656.9,143.268,5.011,4,12.839,2159,2145,2
657,143.775,5.067,4,12.855,2159,2145,2
657.1,144.285,5.103,4,12.875,2159,2145,2
657.2,144.796,5.115,4,12.904,2159,2145,2
657.3,145.307,5.109,4,12.946,2159,2145,2
657.4,145.817,5.102,4,13.003,2159,2145,2
657.5,146.329,5.114,4,13.071,2159,2145,2
657.6,146.845,5.162,4,13.145,2159,2145,2
657.7,147.37,5.252,4,13.219,2159,2145,2
657.8,147.908,5.382,4,13.285,2159,2145,2
657.9,148.462,5.535,4,13.337,2159,2145,2
658,149.031,5.688,4,13.373,2159,2145,2
658.1,149.613,5.819,4,13.391,2159,2145,2
658.2,150.205,5.919,4,13.396,2159,2145,2
658.3,150.803,5.987,4,13.394,2159,2145,2
658.4,151.406,6.031,4,13.392,2159,2145,2
658.5,152.012,6.058,4,13.393,2159,2145,2
658.6,152.62,6.074,4,13.397,2159,2145,2
658.7,153.228,6.084,4,13.404,2159,2145,2
658.8,153.837,6.089,4,13.413,2159,2145,2
658.9,154.446,6.091,4,13.422,2159,2145,2
659,155.055,6.091,4,13.429,2159,2145,2
659.1,155.664,6.088,4,13.432,2159,2145,2
659.2,156.272,6.083,4,13.427,2159,2145,2
659.3,156.88,6.074,4,13.41,2159,2145,2
659.4,157.485,6.056,4,13.377,2159,2145,2
659.5,158.088,6.026,4,13.328,2159,2145,2
659.6,158.686,5.979,4,13.268,2159,2145,2
659.7,159.278,5.922,4,13.202,2159,2145,2
659.8,159.866,5.879,4,13.133,2159,2145,2
659.9,160.453,5.876,4,13.061,2159,2145,2
660,161.045,5.915,4,12.985,2159,2145,2
660.1,161.642,5.975,4,12.905,2159,2145,2
660.2,162.247,6.042,4,12.824,2159,2145,2
660.3,162.858,6.112,4,28.022,2159,2147,2
660.4,163.476,6.185,4,27.688,2159,2147,2
660.5,164.101,6.244,4,27.317,2159,2147,2
660.6,164.727,6.267,4,26.916,2159,2147,2
660.7,165.353,6.252,4,26.496,2159,2147,2
