799,61.197,0,6,3.686,3006,2998,2
799.1,61.197,0,6,3.801,3006,2998,2
799.2,61.208,0.117,6,3.921,3006,2998,2
799.3,61.23,0.213,6,4.05,3006,2998,2
799.4,61.265,0.356,6,4.184,3006,2998,2
799.5,61.32,0.55,6,4.32,3006,2998,2
799.6,61.399,0.786,6,4.453,3006,2998,2
799.7,61.504,1.047,6,4.583,3006,2998,2
799.8,61.636,1.319,6,4.709,3006,2998,2
799.9,61.795,1.597,6,4.831,3006,2998,2
800,61.983,1.879,6,4.948,3006,2998,2
800.1,62.199,2.163,6,5.06,3006,2998,2
800.2,62.444,2.445,6,5.165,3006,2998,2
800.3,62.716,2.723,6,5.259,3006,2998,2
800.4,63.015,2.989,6,5.336,3006,2998,2
800.5,63.339,3.235,6,5.394,3006,2998,2
800.6,63.684,3.452,6,5.433,3006,2998,2
800.7,64.046,3.627,6,5.455,3006,2998,2
800.8,64.421,3.747,6,5.467,3006,2998,2
800.9,64.801,3.799,6,5.474,3006,2998,2
801,65.178,3.774,6,5.483,3006,2998,2
801.1,65.545,3.668,6,5.504,3006,2998,2
801.2,65.895,3.501,6,5.541,3006,2998,2
801.3,66.228,3.329,6,5.597,3006,2998,2
801.4,66.55,3.214,6,5.666,3006,2998,2
801.5,66.865,3.155,6,5.743,3006,2998,2
801.6,67.178,3.125,6,5.825,3006,2998,2
801.7,67.489,3.11,6,5.911,3006,2998,2
801.8,67.799,3.102,6,5.996,3006,2998,2
801.9,68.109,3.098,6,6.074,3006,2998,2
802,68.419,3.097,6,6.141,3006,2998,2
802.1,68.728,3.096,6,6.194,3006,2998,2
802.2,69.038,3.095,6,6.232,3006,2998,2
802.3,69.347,3.095,6,6.259,3006,2998,2
802.4,69.657,3.095,6,6.277,3006,2998,2
802.5,69.966,3.095,6,6.29,3006,2998,2
802.6,70.276,3.094,6,6.298,3006,2998,2
802.7,70.585,3.094,6,6.305,3006,2998,2
802.8,70.894,3.094,6,6.31,3006,2998,2
802.9,71.204,3.094,6,6.314,3006,2998,2
803,71.513,3.094,6,6.318,3006,2998,2
803.1,71.823,3.094,6,6.321,3006,2998,2
803.2,72.132,3.094,6,6.325,3006,2998,2
803.3,72.442,3.094,6,6.329,3006,2998,2
803.4,72.751,3.094,6,6.333,3006,2998,2
803.5,73.06,3.094,6,6.339,3006,2998,2
803.6,73.37,3.095,6,6.346,3006,2998,2
803.7,73.679,3.095,6,6.356,3006,2998,2
803.8,73.989,3.095,6,6.371,3006,2998,2
803.9,74.298,3.095,6,6.394,3006,2998,2
804,74.608,3.095,6,6.429,3006,2998,2
804.1,74.917,3.095,6,6.481,3006,2998,2
804.2,75.227,3.096,6,6.551,3006,2998,2
804.3,75.537,3.097,6,6.635,3006,2998,2
804.4,75.847,3.099,6,6.73,3006,2998,2
804.5,76.157,3.103,6,6.831,3006,2998,2
804.6,76.468,3.109,6,6.935,3006,2998,2
804.7,76.78,3.12,6,7.037,3006,2998,2
804.8,77.094,3.138,6,7.134,3006,2998,2
804.9,77.41,3.167,6,7.219,3006,2998,2
805,77.731,3.206,6,7.285,3006,2998,2
805.1,78.055,3.243,6,7.327,3006,2998,2
805.2,78.381,3.254,6,7.347,3006,2998,2
805.3,78.704,3.236,6,7.349,3006,2998,2
805.4,79.024,3.201,6,7.34,3006,2998,2
805.5,79.341,3.167,6,7.324,3006,2998,2
805.6,79.655,3.141,6,7.302,3006,2998,2
805.7,79.967,3.123,6,7.274,3006,2998,2
805.8,80.279,3.111,6,7.24,3006,2998,2
805.9,80.589,3.104,6,7.199,3006,2998,2
806,80.899,3.099,6,7.149,3006,2998,2
806.1,81.208,3.096,6,7.088,3006,2998,2
806.2,81.518,3.093,6,7.015,3006,2998,2
806.3,81.827,3.09,6,6.931,3006,2998,2
806.4,82.135,3.087,6,6.839,3006,2998,2
806.5,82.443,3.081,6,6.743,3006,2998,2
806.6,82.751,3.073,6,6.646,3006,2998,2
806.7,83.057,3.064,6,6.549,3006,2998,2
806.8,83.363,3.054,6,6.454,3006,2998,2
806.9,83.667,3.043,6,6.359,3006,2998,2
807,83.97,3.029,6,6.264,3006,2998,2
807.1,84.27,3.007,6,6.17,3006,2998,2
807.2,84.568,2.972,6,6.077,3006,2998,2
807.3,84.859,2.915,6,5.987,3006,2998,2
807.4,85.141,2.817,6,5.905,3006,2998,2
807.5,85.407,2.66,6,5.837,3006,2998,2
807.6,85.652,2.454,6,5.788,3006,2998,2
807.7,85.876,2.24,6,5.758,3006,2998,2
807.8,86.082,2.056,6,5.743,3006,2998,2
807.9,86.274,1.918,6,5.734,3006,2998,2
808,86.456,1.825,6,5.726,3006,2998,2
808.1,86.633,1.765,6,5.711,3006,2998,2
808.2,86.805,1.728,6,5.687,3006,2998,2
808.3,86.976,1.706,6,5.655,3006,2998,2
808.4,87.145,1.694,6,5.614,3006,2998,2
808.5,87.314,1.686,6,5.569,3006,2998,2
808.6,87.482,1.682,6,5.521,3006,2998,2
808.7,87.65,1.68,6,5.47,3006,2998,2
808.8,87.818,1.678,6,5.419,3006,2998,2
808.9,87.986,1.678,6,5.366,3006,2998,2
809,88.154,1.677,6,5.313,3006,2998,2
809.1,88.321,1.677,6,5.26,3006,2998,2
809.2,88.489,1.677,6,5.207,3006,2998,2
809.3,88.657,1.677,6,5.153,3006,2998,2
809.4,88.824,1.677,6,5.099,3006,2998,2
809.5,88.992,1.677,6,5.044,3006,2998,2
809.6,89.16,1.677,6,4.988,3006,2998,2
809.7,89.327,1.677,6,4.929,3006,2998,2
809.8,89.495,1.677,6,4.867,3006,2998,2
809.9,89.663,1.677,6,4.799,3006,2998,2
810,89.83,1.677,6,4.722,3006,2998,2
810.1,89.998,1.677,6,4.632,3006,2998,2
810.2,90.166,1.677,6,4.529,3006,2998,2
810.3,90.333,1.676,6,4.415,3006,2998,2
810.4,90.501,1.676,6,4.293,3006,2998,2
810.5,90.669,1.675,6,4.164,3006,2998,2
810.6,90.836,1.674,6,4.032,3006,2998,2
810.7,91.003,1.672,6,3.896,3006,2998,2
810.8,91.17,1.669,6,3.758,3006,2998,2
810.9,91.336,1.662,6,3.617,3006,2998,2
811,91.501,1.651,6,3.471,3006,2998,2
811.1,91.664,1.63,6,3.322,3006,2998,2
811.2,91.824,1.594,6,3.163,3006,2998,2
811.3,91.977,1.531,6,3.009,3006,2998,2
811.4,92.119,1.42,6,2.867,3006,2998,2
811.5,92.243,1.242,6,2.743,3006,2998,2
811.6,92.344,1.01,6,2.642,3006,2998,2
811.7,92.421,0.772,6,2.565,3006,2998,2
811.8,92.478,0.569,6,2.508,3006,2998,2
811.9,92.52,0.418,6,2.466,3006,2998,2
812,92.551,0.315,6,2.435,3006,2998,2
