803,179.157,0,4,1.282,2914,2908,2
803.1,179.157,0,4,1.282,2914,2908,2
803.2,179.157,0,4,1.282,2914,2908,2
803.3,179.157,0,4,1.282,2914,2908,2
803.4,179.157,0,4,1.282,2914,2908,2
803.5,179.157,0,4,1.282,2914,2908,2
803.6,179.157,0,4,1.282,2914,2908,2
803.7,179.157,0,4,1.282,2914,2908,2
803.8,179.157,0,4,1.282,2914,2908,2
803.9,179.157,0,4,1.282,2914,2908,2
804,179.157,0,4,1.282,2914,2908,2
804.1,179.157,0,4,1.282,2914,2908,2
804.2,179.157,0,4,1.282,2914,2908,2
804.3,179.157,0,4,1.282,2914,2908,2
804.4,179.157,0,4,1.282,2914,2908,2
804.5,179.157,0,4,1.282,2914,2908,2
804.6,179.157,0,4,1.282,2914,2908,2
804.7,179.157,0,4,1.282,2914,2908,2
804.8,179.157,0,4,1.282,2914,2908,2
804.9,179.157,0,4,1.282,2914,2908,2
805,179.157,0,4,1.282,2914,2908,2
805.1,179.157,0,4,1.282,2914,2908,2
805.2,179.157,0,4,1.282,2914,2908,2
805.3,179.157,0,4,1.282,2914,2908,2
805.4,179.157,0,4,1.282,2914,2908,2
805.5,179.157,0,4,1.282,2914,2908,2
805.6,179.157,0,4,1.282,2914,2908,2
805.7,179.157,0,4,1.282,2914,2908,2
805.8,179.157,0,4,1.282,2914,2908,2
805.9,179.157,0,4,1.282,2914,2908,2
806,179.157,0,4,1.282,2914,2908,2
806.1,179.157,0,4,1.282,2914,2908,2
806.2,179.157,0,4,1.282,2914,2908,2
806.3,179.157,0,4,1.282,2914,2908,2
806.4,179.157,0,4,1.282,2914,2908,2
806.5,179.157,0,4,1.282,2914,2908,2
806.6,179.157,0,4,1.282,2914,2908,2
806.7,179.157,0,4,1.282,2914,2908,2
806.8,179.157,0,4,1.282,2914,2908,2
806.9,179.157,0,4,1.282,2914,2908,2
807,179.157,0,4,1.282,2914,2908,2
807.1,179.157,0,4,1.282,2914,2908,2
807.2,179.157,0,4,1.282,2914,2908,2
807.3,179.157,0,4,1.282,2914,2908,2
807.4,179.157,0,4,1.282,2914,2908,2
807.5,179.157,0,4,1.282,2914,2908,2
807.6,179.157,0,4,1.282,2914,2908,2
807.7,179.157,0,4,1.282,2914,2908,2
807.8,179.157,0,4,1.282,2914,2908,2
807.9,179.157,0,4,1.282,2914,2908,2
808,179.157,0,4,1.282,2914,2908,2
808.1,179.157,0,4,1.282,2914,2908,2
808.2,179.157,0,4,1.282,2914,2908,2
808.3,179.157,0,4,1.282,2914,2908,2
808.4,179.157,0,4,1.282,2914,2908,2
808.5,179.157,0,4,1.282,2914,2908,2
808.6,179.157,0,4,1.282,2914,2908,2
808.7,179.157,0,4,1.282,2914,2908,2
808.8,179.157,0,4,1.282,2914,2908,2
808.9,179.157,0,4,1.282,2914,2908,2
809,179.157,0,4,1.282,2914,2908,2
809.1,179.157,0,4,1.282,2914,2908,2
809.2,179.157,0,4,1.282,2914,2908,2
809.3,179.157,0,4,1.282,2914,2908,2
809.4,179.157,0,4,1.282,2914,2908,2
809.5,179.157,0,4,1.282,2914,2908,2
809.6,179.157,0,4,1.282,2914,2908,2
809.7,179.157,0,4,1.282,2914,2908,2
809.8,179.157,0,4,1.282,2914,2908,2
809.9,179.157,0,4,1.282,2914,2908,2
810,179.157,0,4,1.282,2914,2908,2
810.1,179.157,0,4,1.282,2914,2908,2
810.2,179.157,0,4,1.282,2914,2908,2
810.3,179.157,0,4,1.282,2914,2908,2
810.4,179.157,0,4,1.282,2914,2908,2
810.5,179.157,0,4,1.282,2914,2908,2
810.6,179.157,0,4,1.282,2914,2908,2
810.7,179.157,0,4,1.282,2914,2908,2
810.8,179.157,0,4,1.282,2914,2908,2
810.9,179.157,0,4,1.282,2914,2908,2
811,179.157,0,4,1.282,2914,2908,2
811.1,179.157,0,4,1.282,2914,2908,2
811.2,179.157,0,4,1.282,2914,2908,2
811.3,179.157,0,4,1.282,2914,2908,2
811.4,179.157,0,4,1.282,2914,2908,2
811.5,179.157,0,4,1.282,2914,2908,2
811.6,179.157,0,4,1.282,2914,2908,2
811.7,179.157,0,4,1.282,2914,2908,2
811.8,179.157,0,4,1.282,2914,2908,2
811.9,179.157,0,4,1.282,2914,2908,2
812,179.157,0,4,1.282,2914,2908,2
812.1,179.157,0,4,1.282,2914,2908,2
812.2,179.157,0,4,1.282,2914,2908,2
812.3,179.157,0,4,1.282,2914,2908,2
812.4,179.157,0,4,1.282,2914,2908,2
812.5,179.157,0,4,1.282,2914,2908,2
812.6,179.157,0,4,1.282,2914,2908,2
812.7,179.157,0,4,1.282,2914,2908,2
812.8,179.157,0,4,1.282,2914,2908,2
812.9,179.157,0,4,1.282,2914,2908,2
813,179.157,0,4,1.282,2914,2908,2
813.1,179.157,0,4,1.282,2914,2908,2
813.2,179.157,0,4,1.282,2914,2908,2
813.3,179.157,0,4,1.282,2914,2908,2
813.4,179.157,0,4,1.282,2914,2908,2
813.5,179.157,0,4,1.282,2914,2908,2
813.6,179.157,0,4,1.282,2914,2908,2
813.7,179.157,0,4,1.282,2914,2908,2
813.8,179.157,0,4,1.282,2914,2908,2
813.9,179.157,0,4,1.282,2914,2908,2
814,179.157,0,4,1.282,2914,2908,2
814.1,179.157,0,4,1.282,2914,2908,2
814.2,179.157,0,4,1.282,2914,2908,2
814.3,179.157,0,4,1.282,2914,2908,2
814.4,179.157,0,4,1.282,2914,2908,2
814.5,179.157,0,4,1.282,2914,2908,2
814.6,179.157,0,4,1.282,2914,2908,2
814.7,179.157,0,4,1.282,2914,2908,2
814.8,179.157,0,4,1.282,2914,2908,2
814.9,179.157,0,4,1.282,2914,2908,2
815,179.157,0,4,1.282,2914,2908,2
815.1,179.157,0,4,1.282,2914,2908,2
815.2,179.157,0,4,1.282,2914,2908,2
815.3,179.157,0,4,1.282,2914,2908,2
815.4,179.157,0,4,1.282,2914,2908,2
815.5,179.157,0,4,1.282,2914,2908,2
815.6,179.157,0,4,1.282,2914,2908,2
815.7,179.157,0,4,1.282,2914,2908,2
815.8,179.157,0,4,1.282,2914,2908,2
815.9,179.157,0,4,1.282,2914,2908,2
816,179.157,0,4,1.282,2914,2908,2
816.1,179.157,0,4,1.282,2914,2908,2
816.2,179.157,0,4,1.282,2914,2908,2
816.3,179.157,0,4,1.282,2914,2908,2
816.4,179.157,0,4,1.282,2914,2908,2
816.5,179.157,0,4,1.282,2914,2908,2
816.6,179.157,0,4,1.282,2914,2908,2
816.7,179.157,0,4,1.282,2914,2908,2
816.8,179.157,0,4,1.282,2914,2908,2
816.9,179.157,0,4,1.282,2914,2908,2
817,179.157,0,4,1.282,2914,2908,2
817.1,179.157,0,4,1.282,2914,2908,2
817.2,179.157,0,4,1.282,2914,2908,2
817.3,179.157,0,4,1.282,2914,2908,2
817.4,179.157,0,4,1.282,2914,2908,2
817.5,179.157,0,4,1.282,2914,2908,2
817.6,179.157,0,4,1.282,2914,2908,2
817.7,179.157,0,4,1.282,2914,2908,2
817.8,179.157,0,4,1.293,2914,2908,2
817.9,179.157,0,4,1.312,2914,2908,2
818,179.157,0,4,1.344,2914,2908,2
818.1,179.157,0,4,1.39,2914,2908,2
818.2,179.157,0,4,1.453,2914,2908,2
818.3,179.157,0,4,1.537,2914,2908,2
818.4,179.157,0,4,1.639,2914,2908,2
818.5,179.157,0,4,1.758,2914,2908,2
818.6,179.157,0,4,1.891,2914,2908,2
818.7,179.157,0,4,2.033,2914,2908,2
818.8,179.157,0,4,2.183,2914,2908,2
818.9,179.157,0,4,2.34,2914,2908,2
819,179.157,0,4,2.505,2914,2908,2
819.1,179.157,0,4,2.679,2914,2908,2
819.2,179.157,0,4,2.865,2914,2908,2
819.3,179.169,0.123,4,3.054,2914,2908,2
819.4,179.192,0.226,4,3.251,2914,2908,2
819.5,179.229,0.371,4,3.452,2914,2908,2
819.6,179.284,0.551,4,3.655,2914,2908,2
819.7,179.359,0.749,4,3.854,2914,2908,2
819.8,179.454,0.954,4,4.046,2914,2908,2
819.9,179.569,1.151,4,4.23,2914,2908,2
820,179.702,1.324,4,4.405,2914,2908,2
